id;type;mission;name;organisation;city;bundesland;lat;lng;link;keywords;foerderung_eur;thumbnail_path;video_type;video_id;video_pin_order
4762136;point;cities;MARGRET;IBO - Österreichisches Institut für Bauen und Ökologie GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4762136;;;;;;
4847506;point;climate;KliMate;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4847506;;;;;;
4875808;point;climate;ROBINE;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4875808;;;;;;
4762053;point;cities;LenA circular houses;materialnomaden GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4762053;;;;;;
4265925;point;cities;IEA Annex 83 Austria;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4265925;;;;;;
5134181;point;cities;CEScaleUP;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134181;;;;;;
5134187;point;cities;IMPACT;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134187;;;;;;
5134197;point;cities;TEA-Pump;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134197;;;;;;
4581350;point;cities;AMAzE 2.0;Fraunhofer Austria Research GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4581350;;;;;;
4777247;point;cities;KONZIB;Universität für Bodenkultur Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4777247;;;;;;
4897553;point;cancer;STAT5 and ETV6;RIANA Therapeutics GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4897553;;;;;;
4955869;point;cities;EBC TCP Annex 91;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4955869;;;;;;
4869323;point;cities;Making PEDs;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869323;;;;;;
4869325;point;cities;DigiTwins4PEDs;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869325;;;;;;
4316925;point;climate;TANGO-W;AIT Austrian Institute of Technology GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4316925;;;;;;
4338285;point;climate;Strasshof Klimafit!;B-NK GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4338285;;;;;;
4672913;point;cities;Energy WITH Spirit;B-NK GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4672913;;;;;;
4781907;point;climate;RaumGrün & Gemeinden;B-NK GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4781907;;;;;;
5124587;point;cities;Decarb Alt Erlaa;IBR & I Institute of Building Research & Innovation ZT GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5124587;;;;;;
5124622;point;cities;FROSCHBERG 2.0;IBR & I Institute of Building Research & Innovation ZT GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5124622;;;;;;
4683078;point;cities;Klima-Pionier Wien;Bundeshauptstadt Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4683078;;;;;;
5126111;point;cities;ZUKUNFTSANKER;IBR & I Institute of Building Research & Innovation ZT GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5126111;;;;;;
4869321;point;cities;HeatCOOP;realitylab GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869321;;;;;;
5125189;point;climate;PARAHSOHL;Gesundheit Österreich GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5125189;;;;;;
4014632;point;climate;ProBACH;IBR & I Institute of Building Research & Innovation ZT GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4014632;;;;;;
4227285;point;cities;Sani60ies;IBR & I Institute of Building Research & Innovation ZT GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4227285;;;;;;
4847525;point;climate;3WINpA;Gesundheit Österreich GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4847525;;;;;;
5125030;point;climate;GreenTouch;Institut für Höhere Studien - Institute for Advanced Studies (IHS);Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5125030;;;;;;
4866609;point;climate;Hate Crime;Institut für Höhere Studien - Institute for Advanced Studies (IHS);Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4866609;;;;;;
5133423;point;cities;Schutz.aufs.Dach II;Holzforschung Austria - Österreichische Gesellschaft für Holzforschung;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5133423;;;;;;
4847510;point;climate;HeatProtect;Complexity Science Hub Vienna CSH - Verein zur Förderung wissenschaftlicher Forschung im Bereich komplexer Systeme;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4847510;;;;;;
5120498;point;climate;ARCA;Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5120498;;;;;;
5121684;point;cities;CircularityOptimizer;BUSarchitektur ZT GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5121684;;;;;;
101086521;point;waters;OneAquaHealth;SYNYO GmbH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101086521;;428750;;;;
5123611;point;cancer;ChoPIN;YGION Biomedical GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5123611;;;;;;
5129680;point;cancer;aitios cfDNA assay;aitiologic GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129680;;;;;;
5129223;point;cities;UNLOCK15;Universität für Bodenkultur Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129223;;;;;;
5129278;point;cities;GARDEN;e7 GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129278;;;;;;
101122151;point;waters;FuelGae;RTDS - VEREIN ZUR FORDERUNG DER KOMMUNIKATION UND VERMITTLUNG VON FORSCHUNG | TECHNOLOGIE UND INNOVATION (RTDS VEREIN | ENGL. RTDS ASSOCIATION);Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101122151;;427000;;;;
5131583;point;climate;fERNkornSAN;Schöberl & Pöll GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5131583;;;;;;
4617031;point;cities;SmartCity Baumgarten;Schöberl & Pöll GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4617031;;;;;;
4639581;point;cities;ENERGY-AUTONOMY-BOX;Schöberl & Pöll GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4639581;;;;;;
4362599;point;cities;plusenergy-FLAGSHIP;Schöberl & Pöll GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4362599;;;;;;
4653774;point;cities;TollsThatWork;Wirtschaftsuniversität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4653774;;;;;;
5072381;point;cities;Kolpingquartier;Schöberl & Pöll GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5072381;;;;;;
4123850;point;cities;OWA+QUARTIER ;Schöberl & Pöll GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4123850;;;;;;
4672928;point;cities;RESI.GO;wohnbund:consult eG;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4672928;;;;;;
101226110;point;waters;ACTIVE PCP;SYNYO GmbH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101226110;;425500;;;;
101112541;point;waters;FURIOUS;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112541;;411455;;;;
5124578;point;cities;MasSan;RENOWAVE.AT eG;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5124578;;;;;;
5130987;point;cities;OurPowerDiversity;OurPower Energiegenossenschaft SCE mit beschränkter Haftung;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5130987;;;;;;
4216544;point;cities;RENOWAVE.AT;RENOWAVE.AT eG;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4216544;;;;;;
4712936;point;cities;Let's Netz!;PlanSinn Planung & Kommunikation GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4712936;;;;;;
5134545;point;cities;SeRenoWood;RENOWAVE.AT eG;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134545;;;;;;
5124619;point;cities;ProzesSan;RENOWAVE.AT eG;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5124619;;;;;;
4672919;point;cities;ZUSIE;Caritas der Erzdiözese Wien - Hilfe in Not;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4672919;;;;;;
5132903;point;climate;Klimawald Österreich;Caritas der Erzdiözese Wien - Hilfe in Not;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5132903;;;;;;
4777236;point;cities;FAMOUS;Verkehrsverbund Ost-Region (VOR) Gesellschaft m.b.H.;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4777236;;;;;;
5120999;point;cities;SINA;UIV Urban Innovation Vienna GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5120999;;;;;;
5124580;point;cities;Zukunft OWA;UIV Urban Innovation Vienna GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5124580;;;;;;
5129580;point;cities;GTIF-AT SC;UIV Urban Innovation Vienna GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129580;;;;;;
5132600;point;cities;MEIDLINGER L Demo;GrünStattGrau Forschungs- und Innovations-GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5132600;;;;;;
5126071;point;cancer;NK-CFD;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5126071;;;;;;
5126427;point;cities;Sunny4Urban;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5126427;;;;;;
5129226;point;cities;POTUS;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129226;;;;;;
5129262;point;cities;Pol4PED;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129262;;;;;;
5134482;point;cities;Synergien Gestalten;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134482;;;;;;
5134403;point;cities;Kletterpflanzen NAVI;GrünStattGrau Forschungs- und Innovations-GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134403;;;;;;
4828488;point;cities;ProSeCO;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4828488;;;;;;
5132004;point;cities;KlimaQuartierNikolai;e7 GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5132004;;;;;;
4496721;point;cancer;ELEVATE;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4496721;;;;;;
4869324;point;cities;MBD15;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869324;;;;;;
101112879;point;waters;INSPIRE;ALCHEMIA-NOVA RESEARCH & INNOVATION GEMEINNUTZIGE GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101112879;;410000;;;;
4830128;point;cities;Geodatklim;UIV Urban Innovation Vienna GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4830128;;;;;;
3795797;point;cities;Digital findet Stadt;Digital Findet Stadt GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/3795797;;;;;;
5135221;point;cities;KRAISBAU;CIRCULAR ECONOMY FORUM AUSTRIA (CEFA);Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5135221;;;;;;
4648159;point;cities;Circular Twin;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4648159;;;;;;
5134193;point;cities;GreenFDT;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134193;;;;;;
4334883;point;cities;Hybrid LSC;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4334883;;;;;;
4805455;point;climate;HOPE;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4805455;;;;;;
4762145;point;cities;PersonAl;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4762145;;;;;;
4805448;point;climate;Transformer;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4805448;;;;;;
5131275;point;cities;SELF2B;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5131275;;;;;;
5129259;point;cities;MobInFact;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129259;;;;;;
5129263;point;cities;CoCoNet;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5129263;;;;;;
5134341;point;cities;TOPS;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134341;;;;;;
5134259;point;cities;CSR:H;Digital Findet Stadt GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134259;;;;;;
5134326;point;cities;BOSS;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134326;;;;;;
4443978;point;climate;Policy-Lab.at;UIV Urban Innovation Vienna GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4443978;;;;;;
101131793;point;waters;RISEnergy;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101131793;;40072044;;;;
4211496;point;cities;AML;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4211496;;;;;;
4316936;point;cities;OPUSH;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4316936;;;;;;
5134280;point;cities;BIM.sustAIn;Digital Findet Stadt GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5134280;;;;;;
4338272;point;climate;Innovationswerkstatt;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4338272;;;;;;
4340599;point;cities;Stadtkern_PLUS;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4340599;;;;;;
4123865;point;cities;ZQ3Demo;UIV Urban Innovation Vienna GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4123865;;;;;;
4869279;point;cities;EMC2;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869279;;;;;;
4869292;point;cities;InPUT;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869292;;;;;;
900009;point;waters;RadoNorm;AGES - OSTERREICHISCHE AGENTUR FUR GESUNDHEIT UND ERNAHRUNGSSICHERHEIT GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/900009;;40064625;;;;
4346176;point;cities;Holzbau & Entwerfen;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4346176;;;;;;
101119714;point;waters;dAIry 4.0;TECHNISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101119714;;39896875;;;;
4653789;point;cities;StreetForum;Technische Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4653789;;;;;;
4459628;point;cities;DigitalTwin4PEDs;e7 GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4459628;;;;;;
4209750;point;climate;CAREup;EURAG Österreich - Verein der Freunde des Bundes für die ältere Generation Europas;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4209750;;;;;;
4875817;point;climate;KlipPer;Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4875817;;;;;;
4316928;point;climate;CO-HOPE;Temel Robert Michael Mag.;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4316928;;;;;;
4211483;point;cities;thinkport 2021+;Universität für Bodenkultur Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4211483;;;;;;
4316932;point;cities;TRUSTMAKING;Universität für angewandte Kunst Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4316932;;;;;;
4316934;point;cities;MUNEX;Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4316934;;;;;;
5132781;point;cities;Potenzial Bestand;projektstudio zt gmbh;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5132781;;;;;;
4316926;point;cities;ILIT;Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4316926;;;;;;
4869320;point;cities;PED StepWise;e7 GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869320;;;;;;
4869328;point;climate;InclusiveCity;superwien urbanism zt gmbh;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869328;;;;;;
4933985;point;cities;RE-FORM earth;IBO - Österreichisches Institut für Bauen und Ökologie GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4933985;;;;;;
5121931;point;climate;Antisemitismus CMS;Institut für Konfliktforschung;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/5121931;;;;;;
4822672;point;cities;RapidREC;IntelliEdge GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4822672;;;;;;
4014615;point;cities;Niklas goes Nature;Wörtl - Gößler Jutta Mag.;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4014615;;;;;;
4847522;point;climate;KuG_LP;ÖSB Consulting GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4847522;;;;;;
4861608;point;cancer;PALINDROM trial;invIOs GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4861608;;;;;;
4869318;point;cities;ENERGY4ALL;Eutropian GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4869318;;;;;;
4856653;point;cancer;ComMEATted;Universität Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4856653;;;;;;
4227290;point;climate;ESSBAR;Rhomberg Bau Wien GmbH;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4227290;;;;;;
4424955;point;cities;HEDWIG;Universität für Bodenkultur Wien;Wien;Wien;48,1857;16,4222;https://projekte.ffg.at/projekt/4424955;;;;;;
LIFE22-CET-EPBD.wise/101120194;point;cities;LIFE22-CET-EPBD.wise;TECHNISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;https://webgate.ec.europa.eu/life/publicWebsite/project/LIFE22-CET-EPBD.wise-101120194/effective-implementation-of-the-epbd-in-line-with-short-term-and-long-term-policy-requirements;;1999308;;;;
101056804;point;waters;REWET;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101056804;;398125;;;;
101178320;point;waters;METEOR;SYNYO GmbH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101178320;;398125;;;;
LIFE19 CCA/AT/001329;point;climate;LIFE EnCAM;Stadt Wien | Wiener Gewsser;Wien;Wien;48,1857;16,4222;https://webgate.ec.europa.eu/life/publicWebsite/project/LIFE19-CCA-AT-001329/adapting-large-scale-environmental-projects-to-climate-change-while-supporting-climate-objectives;public awareness campaign | urban area | urban planning | public procurement | transport planning | flood protection | climate action plan | climate change adaptation | climate resilience | urban heat island;1240975;;;;
LIFE21-CET-LOCAL-PLENTY-LIFE/101081061;point;cities;LIFE21-CET-LOCAL-PLENTY-LIFE;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;https://webgate.ec.europa.eu/life/publicWebsite/project/LIFE21-CET-LOCAL-PLENTY-LIFE-101081061/institutionalised-cross-sector-planning-and-dedicated-capacity-building-to-enable-small-and-medium-sized-municipalities-to-develop-and-monitor-sustainable-strategies-for-the-transition-to-clean-energy;;1745822;;;;
LIFE24-CET-LEVERAGE/101215954;point;cities;LIFE24-CET-LEVERAGE;E7 GMBH;Wien;Wien;48,1857;16,4222;https://webgate.ec.europa.eu/life/publicWebsite/project/LIFE24-CET-LEVERAGE-101215954/accelerating-capital-intensive-energy-efficiency-and-decarbonisation-investments-in-the-public-sector-by-mobilising-private-funds;;1835094;;;;
LIFE24-CET-HeaTogether/101216073;point;cities;LIFE24-CET-HeaTogether;E7 GMBH;Wien;Wien;48,1857;16,4222;https://webgate.ec.europa.eu/life/publicWebsite/project/LIFE24-CET-HeaTogether-101216073/low-temperature-and-renewable-neighbourhood-heating-and-cooling-networks-technical-solutions-investment-plans-and-business-models-for-local-approaches-to-decarbonise-heat-supply-of-existing-building;;1402858;;;;
LIFE24-CET-HQHeatpumpServices/101215611;point;cities;LIFE24-CET-HQHeatpumpServices;öSTERREICHISCHE ENERGIEAGENTUR - AUSTRIAN ENERGY AGENCY;Wien;Wien;48,1857;16,4222;https://webgate.ec.europa.eu/life/publicWebsite/project/LIFE24-CET-HQHeatpumpServices-101215611/boosting-high-quality-heat-pump-systems-in-residential-and-office-buildings-with-contracting-services;;1742956;;;;
786773;point;climate;PEN-CP;BUNDESMINISTERIUM FUR FINANZEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/786773;;271875;;;;
801954;point;soil;PhytoTrace;TECHNISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/801954;;213790;;;;
815568;point;cancer;SHIGETECVAX;EVELIQURE BIOTECHNOLOGIES GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/815568;;71777166;;;;
819446;point;soil;SomSOM;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/819446;;1896129;;;;
821283;point;cancer;TransBioLine;TAMIRNA GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/821283;;133797313;;;;
821511;point;cancer;BIOMAP;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/821511;;46671125;;;;
848228;point;cancer;DISCOvERIE;EMERGENTEC BIODEVELOPMENT GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/848228;;268250;;;;
853903;point;cancer;RespiriTB;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/853903;;104643933;;;;
853932;point;cancer;RespiriNTM;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/853932;;16178825;;;;
855741;point;cancer;DDREAMM;CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/855741;;0;;;;
856529;point;cancer;KILL-OR-DIFFERENTIAT;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/856529;;316664263;;;;
860185;point;cancer;PHAST;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/860185;;26420724;;;;
861924;point;soil;SustInAfrica;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/861924;;55629375;;;;
862221;point;soil;FORGENIUS;BUNDESFORSCHUNGS UND AUSBILDUNGSZENTRUM FUR WALD NATURGEFAHREN UND LANDSCHAFT;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/862221;;239825;;;;
862357;point;climate;MIXED;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/862357;;241425;;;;
862480;point;soil;SHOWCASE;UNIVERSITAET FUER BODENKULTUR WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/862480;;68893625;;;;
862524;point;climate;UNTWIST;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/862524;;98292625;;;;
862695;point;soil;EJP SOIL;AGES - OSTERREICHISCHE AGENTUR FUR GESUNDHEIT UND ERNAHRUNGSSICHERHEIT GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/862695;;1148500;;;;
864400;point;cities;POCITYF;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/864400;;428125;;;;
869237;point;climate;BiodivClim;FONDS ZUR FÖRDERUNG DER WISSENSCHAFTLICHEN FORSCHUNG;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/869237;;475893;;;;
869448;point;cities;EuPOLIS;VERTICAL FARM INSTITUTE;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/869448;;0;;;;
871126;point;climate;eLTER PPP;UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH);Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/871126;;5080525;;;;
873119;point;climate;PRODIGEES;OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/873119;;41400;;;;
875022;point;cities;EN-UAC;BUNDESMINISTERIUM FUER INNOVATION | MOBILITAET UND INFRASTRUKTUR;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/875022;;108750;;;;
101169541;point;waters;NEUTEN;BIOFACTION KG;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101169541;;3861874286;;;;
899999;point;cancer;PanCareSurPass;AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/899999;;116250;;;;
101036337;point;waters;MERLIN;SCHNEE AUF MOSS WERBEAGENTUR GMBH;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/101036337;;378050;;;;
945097;point;climate;WELLBASED;ASSOCIATION FOR SUSTAINABLE INNOVATIVE DEVELOPMENTS IN ECONOMICS ENVIRONMENT AND SOCIETY;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/945097;;307500;;;;
945345;point;cancer;H2O;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/945345;;236462374;;;;
945393;point;cancer;T2EVOLVE;MEDIZINISCHE UNIVERSITAET WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/945393;;54691125;;;;
952159;point;cancer;ProCAncer-I;UNIVERSITAT WIEN;Wien;Wien;48,1857;16,4222;http://cordis.europa.eu/project/id/952159;;288800;;;;
